17
45
28
14
44
 5
 6
 9
31
 7
13
15
35
 1
16
24
12
19
49
50
37
23
40
25
43
 2
20
27
 3
46
41
11
34
 4
10
52
47
36
18
21
32
 8
29
30
48
26
33
22
51
39
42
38
