"","thresholds","double_cross_error","N"
"1",0,0.366666666666667,33
"2",0,0.308333333333333,33
"3",0,0.266666666666667,33
"4",0,0.208333333333333,33
"5",0,0.216666666666667,33
"6",0,0.358333333333333,33
"7",0,0.308333333333333,33
"8",0,0.3,33
"9",0,0.225,33
"10",0.299855290601382,0.283333333333333,33
